model,Model name,Launch,Code name,Fab (nm),Transistors (million),Die size (mm),Bus interface,Core clock (MHz),Memory clock (MHz),Core config,Memory Size (MiB),Memory Bandwidth (GB/s),Memory Bus type,Memory Bus width (bit),Fillrate MOps/s,Fillrate MPixels/s,Fillrate MTexels/s,Fillrate MVertices/s,Latest API support Direct3D,TDP (Watts),Vendor,Model,Die size,Model (Codename),Model (Code name),Latest API support OpenGL,Performance (MFLOPS FP32),Performance (GFLOPS FP32),Supported API version Direct3D,Supported API version OpenGL,Fillrate MOperations/s,Performance (GFLOPS),Transistors (million) Die size (mm),Clock rate Core (MHz),Clock rate Shader (MHz),Clock rate Memory (MHz),Fillrate Pixel (GP/s),Fillrate Texture (GT/s),Processing power (GFLOPS) Single precision,Comments,Supported API version OpenCL,Supported API version CUDA,Release Price (USD),Memory configuration Size (MiB),Memory configuration Bandwidth (GB/s),Memory configuration DRAM type,Memory configuration Bus width (bit),Clock rate Memory (GT/s),SM count,Memory configuration Size (GiB),Processing power (GFLOPS) Double precision,Supported API version Vulkan,Clock rate Average Boost (MHz),Clock rate Max Boost (MHz),Clock rate Base (MHz),SMX count,Process,Transistors (billion),Clock Speeds Base (MHz),Clock Speeds Boost (MHz),Clock Speeds Memory (GT/s),L2 Cache (MiB),Memory Size (GiB),SLI support,Release price (USD) MSRP,Clock speeds Base core (MHz),Clock speeds Boost core (MHz),Clock speeds Memory (GT/s),Processing power (GFLOPS) Half precision,Release price (USD) Founders Edition,Bus Interface,Clock speeds Base core clock (MHz),Clock speeds Boost core clock (MHz),Processing power (GFLOPS) Tensor compute + Single precision,NVLink Support,NVLink support,Release price (USD),Processing power (TFLOPS) Half precision,Processing power (TFLOPS) Single precision,Processing power (TFLOPS) Double precision,Processing power (TFLOPS) Tensor compute (FP16),Ray tracing Performance Rays/s (Billions),Ray tracing Performance RTX OPS/s (Trillions),Processing power (TFLOPS) Tensor compute (FP16) (2:1 sparse),Ray tracing Performance (TFLOPS),Processing power (TFLOPS) Tensor compute FP16 (2:1 sparse),Processing power (TFLOPS) Tensor compute FP4 (2:1 sparse),API support Direct3D,API support OpenGL,Code name Code name Code name,Fab (nm) Fab (nm) Fab (nm),Bus interface Bus interface Bus interface,Core clock (MHz) Core clock (MHz) Core clock (MHz),Memory clock (MHz) Memory clock (MHz) Memory clock (MHz),Core config Core config Core config,Memory Size (MiB) Size (MiB),Memory Bandwidth (GB/s) Bandwidth (GB/s),Memory Bus type Bus type,Memory Bus width (bit) Bus width (bit),Fillrate Pixel (GP/s) Pixel (GP/s),Fillrate Texture (GT/s) Texture (GT/s),Supported API version OpenGL Hardware,Supported API version OpenGL Drivers (Software),TDP (Watts) TDP (Watts) TDP (Watts),Features,Clock speed Core (MHz),Clock speed Shader (MHz),Clock speed Memory (MHz),Processing power (GFLOPS),Notes,Clock speed Memory (GT/s),Supported API version CUDA Compute Capability,Notes (original research),Clock speed Min (MHz),Clock speed Average (MHz),Processing power (GFLOPS) Single precision (Boost),Supported API version DirectX,L2 Cache(MiB),Memory (GT/s),Clock speeds Memory (MHz) (Gb/s) (GT/s),Processing power (TFLOPS) Tensor TOPS (INT8),Processing power (GFLOPS) Tensor compute (FP16),Model name (Architecture),Code name(s),Memory Type,Ray tracing Performance RTX OPS (Trillions),Shader clock (MHz),Nvidia Optimus technology,Cache L1/SM (KiB),Cache L2 (MiB),Boost clock (MHz),Memory clock (MT),Fillrate Ray tracing (TFLOPS),Processing power (TFLOPS) Tensor compute (FP16) (sparse),Size Profile,Size Slots,Processing power (TFLOPS) Tensor,Microarchitecture,Core,Shaders Core config,Shaders Base clock (MHz),Shaders Max boost clock (MHz),Memory Size (GB),Memory Clock (MT/s),Processing power (TFLOPS) Half precision Tensor Core FP32 Accumulate,Processing power (TFLOPS) Single precision (MAD or FMA),Processing power (TFLOPS) Double precision (FMA),CUDA compute capability,TDP (W),"Notes, form factor",Fillrate MTri/s,Latest supported API version Direct3D,Latest supported API version OpenGL,Latest supported API version Vulkan,Latest supported API version Other,Processing power (GFLOPS) Ray tracing performance,Processing power (GFLOPS) Tensor compute (FP16) (2:1 sparse),Deep Learning TOPS (INT8),Transistors,Core CUDA cores,Core Texture mapping unit,Core Render output unit,Core Ray tracing cores,Core Tensor cores,Core Clock speed Boost value,Streaming multiprocessors,Cache L1,Cache L2,Memory Size,Memory Clock,Memory Bandwidth,Memory Bus width,Fillrate Pixel,Fillrate Texture,Processing power FP16/FP32,Processing power FP64,Interface Host,TDP,Memory Size (KiB),GPU arch,Performance (FLOPS),API compliance Direct3D,API compliance OpenGL,Memory Size (MB),API support (version) Direct3D,API support (version) OpenGL,TDP (Watts) Max.,Memory Bus width (Bit),Crossfire support,API support (version) OpenCL,Crossfire Support,"API support (version) OpenCL, ATI Stream",Graphics core,Fillrate FP32 (GP/s),Memory Effective clock (MHz),Features /Notes,API (version) Direct3D,API (version) OpenGL,TDP (Watts) Idle,Core Config,Core Clock (MHz),CrossFire support,Release Date & Price,Architecture & Fab,Transistors & Die Size,Processing power (GFLOPS) Single,Processing power (GFLOPS) Double,Memory Bus type & width,Memory Clock (MHz),TDP (Watts) Max,Codename,Architecture,Core Clock rate (MHz),Config core,Shared Memory Bus width (bit),Shared Memory Bus type,Shared Memory Bandwidth (GB/s),API compliance (version) Direct3D,API compliance (version) OpenGL,API compliance (version) OpenCL,API compliance (version) Vulkan,Combined TDP Idle (W),Combined TDP Max. (W),APU Series,Architecture Fab,Transistors Die Size,Core Clock (MHz) Base,Core Clock (MHz) Turbo,APU,Architecture (Fab),Memory Bus type & width (bit),TDP (W) Idle Max,Model (codename),TBP,TBP (W),Architecture & fab,Transistors & die size,Processing power (GFLOPS) Half,Infinity Cache Size,Infinity Cache Bandwidth (GB/s),Chiplets,Processing power (TFLOPS) Half,Processing power (TFLOPS) Single,Processing power (TFLOPS) Double,Hardware T&L,Memory (MHz),Clock rate (MHz) Core (MHz),Clock rate (MHz) Boost (MHz),Shared memory Bus type & width (bit),Shared memory Clock,Shared memory Bandwidth (GB/s),Micro-archi-tecture,Fillrate (GT/s),TDP /idle (Watts),API compliance (version) OpenGL (OpenCL),TDP /idle (watts),Core Config (CU),Stream processors,API compliance (version) DirectX,LLVM target,Vector TFLOPS FP16,Vector TFLOPS FP32,Vector TFLOPS FP64,Vector TFLOPS INT8,Matrix speedup FP32,Matrix speedup FP64,Matrix speedup S.Sparse,"Core config,",Code name (console model),GPU code name and/or architecture,"Core config,,",Ray-tracing performance GRays/s (triangles),Ray-tracing performance GRays/s (voxels or boxes),ML Performance TOPS (INT8),ML Performance TOPS (INT4),Memory RAM type,API compliance (version) Other,Architecture features,Execution units,Shading units,Clock speeds Boost clock (MHz),Clock speeds Memory (MT/s),Processing power (GFLOPS) INT8,Branding and Model,Branding and Model Branding and Model.1,MSRP (USD),L2 cache,Clock rate (MHz),Processing power (TFLOPS) Half precision (base),Processing power (TFLOPS) Single precision (base),Processing power (TFLOPS) Double precision (base),Processing power (TFLOPS) XMX Half Precision,Processing power (TFLOPS) Bfloat16,Full_Price,Date,Year
NVIDIA_GF110-270-A1,GeForce GTX 560 Ti (448 Cores),2011-11-29 00:00:00,GF110-270-A1,TSMC 40 nm,3000,520,PCIe 2.0 x16,,,448:56:40,,,,,,,,,,210,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,732,1464,3800,29.28,40.99,1311.7,,1.1,2.1,$289,,152,GDDR5,320,,14,1.25,163.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,2011-11-29,2011
NVIDIA_GF114-325-A1,GeForce GTX 560,2011-05-17 00:00:00,GF114-325-A1,TSMC 40 nm,1950,332,PCIe 2.0 x16,,,336:56:32,,,,,,,,,,150,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,810,1620,4008,25.92,45.36,1088.6,,1.1,2.1,$199,,128.1,GDDR5,256,,7,1 2,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,2011-05-17,2011
NVIDIA_GF114-400-A1,GeForce GTX 560 Ti,2011-01-25 00:00:00,GF114-400-A1,TSMC 40 nm,1950,332,PCIe 2.0 x16,,,384:64:32,,,,,,,,,,170,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,822,1645,4008,26.3,52.61,1263.4,,1.1,2.1,$249,,128.26,GDDR5,256,,8,1 2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2011-01-25,2011
NVIDIA_GF116-400,GeForce GTX 550 Ti,2011-03-15 00:00:00,GF116-400,TSMC 40 nm,~1170,~238,PCIe 2.0 x16,,,192:32:24,,,,,,,,,,116,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,900,1800,4104,21.6,28.8,691.2,,1.1,2.1,$149,,65.7+32.8 98.5,GDDR5,128+64 192,,4,0.75+0.25 1.5,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,2011-03-15,2011
NVIDIA_GF116,GeForce GT 545,2011-05-14 00:00:00,GF116,TSMC 40 nm,~1170,~238,PCIe 2.0 x16,,,144:24:16,,,,,,,,,,70,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,720,1440,1800,11.52,17.28,415.07,,1.1,2.1,$149,,43,DDR3,192,,3,1.5 3,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,2011-05-14,2011
AMD_nan_56,nan,2011-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,3072 6144,264,,,,,,,,,AMD,nan,nan,Radeon HD 7970 (Tahiti XT),nan,,,,,,,,,,,,29.6,118.4,,,,,$550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,15,2048:128:32,925,,,,,3788.8,947.2,GDDR5 384-bit,1375,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,4313×10 352 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,2011-01-01,2011
NVIDIA_GK107_3,GeForce GT 640,2012-06-05 00:00:00,GK107,TSMC 28 nm,1300,118,PCIe 3.0 x16,,,384:32:16,,,,,,,,,,65,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,900,900,891 (1782),14.4,28.8,691.2,,1.2,,$100,,28.5,DDR3,128,,2,2 4,28.8,1.2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2012-06-05,2012
AMD_nan_57,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,3072 6144,288,,,,,,,,,AMD,nan,nan,Radeon HD 7970 GHz Edition (Tahiti XT2),nan,,,,,,,,,,,,32,128.0,,,,,$500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,15,2048:128:32,1000 1050,,,,,4096 4300.8,1024 1075,GDDR5 384-bit,1500,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,4313×10 352 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,2012-01-01,2012
AMD_nan_55,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,3072,240,,,,,,,,,AMD,nan,nan,Radeon HD 7950 Boost (Tahiti Pro2),nan,,,,,,,,,,,,29.6,103.6,,,,,$330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,15,1792:112:32,850 925,,,,,3046.4 3315.2,761.6 828.8,GDDR5 384-bit,1250,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,4313×10 352 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,2012-01-01,2012
NVIDIA_2× GK104-355-A2,GeForce GTX 690,2012-04-29 00:00:00,2× GK104-355-A2,TSMC 28 nm,2× 3540,2× 294,PCIe 3.0 x16,,,2× 1536:128:32,,,,,,,,,,300,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,915,915,1502 (6008),2× 29.28,2× 117.12,2× 2810.88,,1.2,,$1000,,2× 192.256,GDDR5,2× 256,,2× 8,2× 2,2× 117.12,1.2,1019,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,2012-04-29,2012
NVIDIA_GK104-400-A2,GeForce GTX 680,2012-03-22 00:00:00,GK104-400-A2,TSMC 28 nm,3540,294,PCIe 3.0 x16,,,1536:128:32,,,,,,,,,,195,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,1006,1006,1502 (6008),32.2,128.8,3090.43,,1.2,,$500,,192.256,GDDR5,256,,8,2 4,128.77,1.2,1058,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,2012-03-22,2012
NVIDIA_GK104-325-A2,GeForce GTX 670,2012-05-10 00:00:00,GK104-325-A2,TSMC 28 nm,3540,294,PCIe 3.0 x16,,,1344:112:32,,,,,,,,,,170,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,915,915,1502 (6008),29.3,102.5,2459.52,,1.2,,$400,,192.256,GDDR5,256,,7,2 4,102.48,1.2,980,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,2012-05-10,2012
NVIDIA_GK104-300-KD-A2,GeForce GTX 660 Ti,2012-08-16 00:00:00,GK104-300-KD-A2,TSMC 28 nm,3540,294,PCIe 3.0 x16,,,1344:112:24,,,,,,,,,,150,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,915,915,1502 (6008),22.0,102.5,2459.52,,1.2,,$300,,96.1+48.1 144.2,GDDR5,128+64 192,,7,2,102.48,1.2,980,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2012-08-16,2012
NVIDIA_GK107-450-A2,GeForce GTX 650,2012-09-13 00:00:00,GK107-450-A2,TSMC 28 nm,1300,118,PCIe 3.0 x16,,,384:32:16,,,,,,,,,,64,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,1058,1058,1250 (5000),16.9,33.8,812.54,,1.2,,$110,,80,GDDR5,128,,2,1 2,33.86,1.2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,2012-09-13,2012
AMD_nan_48,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,1024 2048 4096,25.6 72,,,,,,,,,AMD,nan,nan,Radeon HD 7750 (Cape Verde Pro),nan,,,,,,,,,,,,12.8 14.4,25.6 28.8,,,,,$110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,10,512:32:16,800 900,,,,,819.2 921.6,51.2 57.6,DDR3 GDDR5 128-bit,800 1125,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,1500×10 123 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,2012-01-01,2012
AMD_nan_52,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,2048,153.6,,,,,,,,,AMD,nan,nan,Radeon HD 7870 GHz Edition (Pitcairn XT),nan,,,,,,,,,,,,32,80,,,,,$350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,10,1280:80:32,1000,,,,,2560,160,GDDR5 256-bit,1200,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,2800×10 212 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,2012-01-01,2012
AMD_nan_51,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,1024 2048,153.6,,,,,,,,,AMD,nan,nan,Radeon HD 7850 (Pitcairn Pro),nan,,,,,,,,,,,,27.52,55.04,,,,,$250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,10,1024:64:32,860,,,,,1761.28,110.08,GDDR5 256-bit,1200,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,2800×10 212 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,2012-01-01,2012
AMD_nan_54,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,3072,240,,,,,,,,,AMD,nan,nan,Radeon HD 7950 (Tahiti Pro),nan,,,,,,,,,,,,25.6,89.6,,,,,$450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,15,1792:112:32,800,,,,,2867.2,717,GDDR5 384-bit,1250,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,4313×10 352 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,2012-01-01,2012
AMD_nan_49,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,1024 2048,72,,,,,,,,,AMD,nan,nan,Radeon HD 7770 GHz Edition (Cape Verde XT),nan,,,,,,,,,,,,16,40,,,,,$160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,10,640:40:16,1000,,,,,1280,80,GDDR5 128-bit,1125,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,1500×10 123 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2012-01-01,2012
AMD_nan_53,nan,2012-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,2048,192.0,,,,,,,,,AMD,nan,nan,Radeon HD 7870 XT (Tahiti LE),nan,,,,,,,,,,,,29.6,88.8,,,,,$270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,15,1536:96:32,925 975,,,,,2841.6 2995.2,710.4 748.8,GDDR5 256-bit,1500,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,4313×10 352 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,2012-01-01,2012
AMD_nan_58,nan,2013-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,2× 3072,2× 288,,,,,,,,,AMD,nan,nan,Radeon HD 7990 (New Zealand),nan,,,,,,,,,,,,2× 32,2× 128,,,,,$1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,,,,,,,,,,,,15,2× 2048:128:32,950 1000,,,,,7782.4 8192,1945.6 2048,GDDR5 384-bit,1500,,,,,,,,,,,,,,,,GCN 1 gen 28 nm,2× 4313×10 352 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,2013-01-01,2013
AMD_nan_50,nan,2013-01-01 00:00:00,nan,,,,PCIe 3.0 ×16,,,,1024 2048,96,,,,,,,,,AMD,nan,nan,Radeon HD 7790 (Bonaire XT),nan,,,,,,,,,,,,16.0,56.0,,,,,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,10,896:56:16,1000,,,,,1792,128,GDDR5 128-bit,1500,,,,,,,,,,,,,,,,GCN 2 gen 28 nm,2080×10 160 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,2013-01-01,2013
NVIDIA_GK110-425-B1,GeForce GTX 780 Ti,2013-11-07 00:00:00,GK110-425-B1,TSMC 28HP,7080,561,PCIe 3.0 x16,,,2880:240:48,,,,,,,,,,230,NVIDIA,nan,nan,nan,nan,,,,12,4.6,,,,,,1752.5 (7010),42.0,210.2,5045.7,,1.2,,$699,,336.5,GDDR5,384,,,3,210.2,1.2,928,1019,876,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,2013-11-07,2013
